id,date,average_price,total_volume,total_bags,type,year,region
13143,2016-10-02,1.87,1610.43,253.18,organic,2016,Louisville
13144,2016-09-25,1.81,1727.77,342.13,organic,2016,Louisville
13145,2016-09-18,1.31,2194.01,934.56,organic,2016,Louisville
13146,2016-09-11,1.07,3778.51,2397.12,organic,2016,Louisville
13147,2016-09-04,1.04,4804.36,3011.29,organic,2016,Louisville
13148,2016-08-28,1.23,3998.13,1962.23,organic,2016,Louisville
13149,2016-08-21,1.53,3132.72,747.23,organic,2016,Louisville
13150,2016-08-14,1.59,3017.94,741.5,organic,2016,Louisville
13151,2016-08-07,1.32,3614.21,2163.24,organic,2016,Louisville
13152,2016-07-31,1.3,3887.95,2207.8,organic,2016,Louisville
13153,2016-07-24,1.8,2109.9,598.27,organic,2016,Louisville
13154,2016-07-17,1.26,2918.73,1545.38,organic,2016,Louisville
13155,2016-07-10,1.25,3026.31,1320.2,organic,2016,Louisville
13156,2016-07-03,1.05,3479.9,1835.48,organic,2016,Louisville
13157,2016-06-26,1.24,3244.63,1489.86,organic,2016,Louisville
13158,2016-06-19,0.85,5739.09,3682.85,organic,2016,Louisville
13159,2016-06-12,1.31,3592.49,1377.13,organic,2016,Louisville
13160,2016-06-05,1.19,3028.17,1688.53,organic,2016,Louisville
13161,2016-05-29,1.5,1972.92,733.71,organic,2016,Louisville
13162,2016-05-22,1.28,2178.13,1060.92,organic,2016,Louisville
13163,2016-05-15,1.48,2477.92,1209.58,organic,2016,Louisville
13164,2016-05-08,1.47,1825.53,663.02,organic,2016,Louisville
13165,2016-05-01,1.35,2389.94,1194.91,organic,2016,Louisville
13166,2016-04-24,1.22,2986.31,1360.73,organic,2016,Louisville
13167,2016-04-17,1.4,2863.95,651.31,organic,2016,Louisville
13168,2016-04-10,1.41,1886.22,483.29,organic,2016,Louisville
13169,2016-04-03,1.43,1682.3,470.39,organic,2016,Louisville
13170,2016-03-27,1.32,2136.97,708.66,organic,2016,Louisville
13171,2016-03-20,1.51,1883.74,298.72,organic,2016,Louisville
13172,2016-03-13,1.08,3691.76,1801.13,organic,2016,Louisville
13173,2016-03-06,0.96,3033.63,1455.58,organic,2016,Louisville
13174,2016-02-28,1.69,1081.74,56.16,organic,2016,Louisville
13175,2016-02-21,1.64,897.77,223.43,organic,2016,Louisville
13176,2016-02-14,1.72,1023.51,160.1,organic,2016,Louisville
13177,2016-02-07,1.59,1259.46,361.3,organic,2016,Louisville
13178,2016-01-31,1.55,1293.69,506.03,organic,2016,Louisville
13179,2016-01-24,1.49,1929.38,675.25,organic,2016,Louisville
13180,2016-01-17,1.85,1241.24,135.59,organic,2016,Louisville
13181,2016-01-10,1.68,1460.66,376.72,organic,2016,Louisville
13182,2016-01-03,1.74,1057.26,179.17,organic,2016,Louisville
13183,2016-12-25,1.17,3329.28,3286.67,organic,2016,MiamiFtLauderdale
13184,2016-12-18,1.17,4166.56,4146.67,organic,2016,MiamiFtLauderdale
13185,2016-12-11,1.37,3471.8,3430.0,organic,2016,MiamiFtLauderdale
13186,2016-12-04,1.52,4028.26,4010.0,organic,2016,MiamiFtLauderdale
13187,2016-11-27,1.6,2084.95,2066.67,organic,2016,MiamiFtLauderdale
13188,2016-11-20,1.6,2157.46,2133.34,organic,2016,MiamiFtLauderdale
13189,2016-11-13,1.55,3847.1,3826.67,organic,2016,MiamiFtLauderdale
13190,2016-11-06,1.64,3297.5,3256.66,organic,2016,MiamiFtLauderdale
13191,2016-10-30,1.58,385.55,330.0,organic,2016,MiamiFtLauderdale
13192,2016-10-23,1.58,542.85,453.33,organic,2016,MiamiFtLauderdale
13193,2016-10-16,1.52,991.33,941.11,organic,2016,MiamiFtLauderdale
13194,2016-10-09,1.45,1613.43,1570.0,organic,2016,MiamiFtLauderdale
13195,2016-10-02,1.49,472.82,443.33,organic,2016,MiamiFtLauderdale
13196,2016-09-25,1.43,1041.31,1004.44,organic,2016,MiamiFtLauderdale
13197,2016-09-18,1.36,3632.29,3576.66,organic,2016,MiamiFtLauderdale
13198,2016-09-11,1.36,3994.86,3916.67,organic,2016,MiamiFtLauderdale
13199,2016-09-04,1.36,6149.19,6040.0,organic,2016,MiamiFtLauderdale
13200,2016-08-28,1.36,3603.58,3526.67,organic,2016,MiamiFtLauderdale
13201,2016-08-21,1.34,5381.19,5320.0,organic,2016,MiamiFtLauderdale
13202,2016-08-14,1.34,6720.9,6673.33,organic,2016,MiamiFtLauderdale
13203,2016-08-07,1.33,3513.86,3496.66,organic,2016,MiamiFtLauderdale
13204,2016-07-31,1.22,4361.66,4336.67,organic,2016,MiamiFtLauderdale
13205,2016-07-24,1.19,6019.75,6006.67,organic,2016,MiamiFtLauderdale
13206,2016-07-17,1.33,4714.49,4180.01,organic,2016,MiamiFtLauderdale
13207,2016-07-10,1.49,4918.83,3666.8,organic,2016,MiamiFtLauderdale
13208,2016-07-03,1.24,6525.8,5361.03,organic,2016,MiamiFtLauderdale
13209,2016-06-26,1.39,4836.08,3246.67,organic,2016,MiamiFtLauderdale
13210,2016-06-19,1.29,5180.22,4154.53,organic,2016,MiamiFtLauderdale
13211,2016-06-12,1.3,4524.0,3549.99,organic,2016,MiamiFtLauderdale
13212,2016-06-05,1.29,4859.13,3900.0,organic,2016,MiamiFtLauderdale
13213,2016-05-29,1.27,5931.42,5063.33,organic,2016,MiamiFtLauderdale
13214,2016-05-22,1.4,5366.43,4490.0,organic,2016,MiamiFtLauderdale
13215,2016-05-15,1.42,6346.82,5554.93,organic,2016,MiamiFtLauderdale
13216,2016-05-08,1.48,4317.01,3370.0,organic,2016,MiamiFtLauderdale
13217,2016-05-01,1.43,4107.48,3433.33,organic,2016,MiamiFtLauderdale
13218,2016-04-24,1.39,6498.57,5052.03,organic,2016,MiamiFtLauderdale
13219,2016-04-17,1.57,2548.55,1464.1,organic,2016,MiamiFtLauderdale
13220,2016-04-10,1.33,4177.97,2942.44,organic,2016,MiamiFtLauderdale
13221,2016-04-03,1.32,4136.14,2927.08,organic,2016,MiamiFtLauderdale
13222,2016-03-27,1.33,3982.06,2777.57,organic,2016,MiamiFtLauderdale
13223,2016-03-20,1.33,3445.84,2390.0,organic,2016,MiamiFtLauderdale
13224,2016-03-13,1.3,3678.06,2733.45,organic,2016,MiamiFtLauderdale
13225,2016-03-06,1.49,2403.4,1415.07,organic,2016,MiamiFtLauderdale
13226,2016-02-28,1.51,2199.14,1341.93,organic,2016,MiamiFtLauderdale
13227,2016-02-21,1.4,2774.54,2045.48,organic,2016,MiamiFtLauderdale
13228,2016-02-14,1.45,3336.03,2256.66,organic,2016,MiamiFtLauderdale
13229,2016-02-07,1.44,3152.51,2190.0,organic,2016,MiamiFtLauderdale
13230,2016-01-31,1.54,1844.79,1040.43,organic,2016,MiamiFtLauderdale
13231,2016-01-24,1.42,3020.48,2167.53,organic,2016,MiamiFtLauderdale
13232,2016-01-17,1.49,2528.26,1618.79,organic,2016,MiamiFtLauderdale
13233,2016-01-10,1.52,4664.6,2564.18,organic,2016,MiamiFtLauderdale
13234,2016-01-03,1.24,15211.54,7932.98,organic,2016,MiamiFtLauderdale
13235,2016-12-25,1.68,72923.61,38303.38,organic,2016,Midsouth
13236,2016-12-18,1.46,77030.91,43159.79,organic,2016,Midsouth
13237,2016-12-11,1.46,86740.86,52318.12,organic,2016,Midsouth
13238,2016-12-04,1.59,83334.43,47900.11,organic,2016,Midsouth
13239,2016-11-27,1.7,86492.45,50705.98,organic,2016,Midsouth
13240,2016-11-20,1.46,113766.24,73744.6,organic,2016,Midsouth
13241,2016-11-13,1.53,106921.43,64840.85,organic,2016,Midsouth
13242,2016-11-06,1.48,134399.77,82946.7,organic,2016,Midsouth
13243,2016-10-30,1.78,97718.73,34411.46,organic,2016,Midsouth
13244,2016-10-23,1.37,125288.5,68013.51,organic,2016,Midsouth
13245,2016-10-16,1.49,111504.63,58779.54,organic,2016,Midsouth
13246,2016-10-09,1.34,136026.05,79425.01,organic,2016,Midsouth
13247,2016-10-02,1.86,89438.27,37227.08,organic,2016,Midsouth
13248,2016-09-25,1.74,107211.26,55428.3,organic,2016,Midsouth
13249,2016-09-18,1.74,108615.07,58164.34,organic,2016,Midsouth
13250,2016-09-11,1.5,140233.78,89632.39,organic,2016,Midsouth
13251,2016-09-04,1.52,139031.27,81085.75,organic,2016,Midsouth
13252,2016-08-28,1.51,121291.96,65369.43,organic,2016,Midsouth
13253,2016-08-21,1.65,122874.61,62174.65,organic,2016,Midsouth
13254,2016-08-14,1.62,112079.18,48563.51,organic,2016,Midsouth
13255,2016-08-07,1.49,134739.2,64412.96,organic,2016,Midsouth
13256,2016-07-31,1.56,113650.17,51029.16,organic,2016,Midsouth
13257,2016-07-24,1.75,103128.79,39620.46,organic,2016,Midsouth
13258,2016-07-17,1.59,118719.38,61009.83,organic,2016,Midsouth
13259,2016-07-10,1.6,105955.43,46608.83,organic,2016,Midsouth
13260,2016-07-03,1.52,106192.85,50143.29,organic,2016,Midsouth
13261,2016-06-26,1.51,106015.19,51669.19,organic,2016,Midsouth
13262,2016-06-19,1.36,112443.19,56497.7,organic,2016,Midsouth
13263,2016-06-12,1.46,112023.04,54715.7,organic,2016,Midsouth
13264,2016-06-05,1.37,121790.25,68109.03,organic,2016,Midsouth
13265,2016-05-29,1.46,110144.07,55145.31,organic,2016,Midsouth
13266,2016-05-22,1.37,109558.94,59215.05,organic,2016,Midsouth
13267,2016-05-15,1.48,96681.58,43114.4,organic,2016,Midsouth
13268,2016-05-08,1.39,103093.15,45465.34,organic,2016,Midsouth
13269,2016-05-01,1.55,97128.22,43506.87,organic,2016,Midsouth
13270,2016-04-24,1.5,104046.63,48468.0,organic,2016,Midsouth
13271,2016-04-17,1.22,126949.67,54389.4,organic,2016,Midsouth
13272,2016-04-10,1.18,143035.66,69400.38,organic,2016,Midsouth
13273,2016-04-03,1.58,81780.18,32744.24,organic,2016,Midsouth
13274,2016-03-27,1.4,86908.34,42969.88,organic,2016,Midsouth
13275,2016-03-20,1.37,81394.4,38524.08,organic,2016,Midsouth
13276,2016-03-13,1.4,91287.93,39117.18,organic,2016,Midsouth
13277,2016-03-06,1.44,82249.97,28701.06,organic,2016,Midsouth
13278,2016-02-28,1.58,60098.19,18845.39,organic,2016,Midsouth
13279,2016-02-21,1.57,59602.55,19459.66,organic,2016,Midsouth
13280,2016-02-14,1.52,66026.03,28403.91,organic,2016,Midsouth
13281,2016-02-07,1.52,70234.9,31228.16,organic,2016,Midsouth
13282,2016-01-31,1.47,71803.09,33393.95,organic,2016,Midsouth
13283,2016-01-24,1.54,72219.0,35617.83,organic,2016,Midsouth
13284,2016-01-17,1.59,57822.5,20585.79,organic,2016,Midsouth
13285,2016-01-10,1.46,76440.12,36679.83,organic,2016,Midsouth
13286,2016-01-03,1.54,64689.53,28106.35,organic,2016,Midsouth
13287,2016-12-25,1.5,3223.64,482.27,organic,2016,Nashville
13288,2016-12-18,1.05,4534.36,2247.7,organic,2016,Nashville
13289,2016-12-11,1.02,5039.91,2755.52,organic,2016,Nashville
13290,2016-12-04,0.83,8502.78,5712.45,organic,2016,Nashville
13291,2016-11-27,1.44,5824.66,2671.07,organic,2016,Nashville
13292,2016-11-20,0.8,14848.98,11109.56,organic,2016,Nashville
13293,2016-11-13,0.98,11863.79,7876.97,organic,2016,Nashville
13294,2016-11-06,0.88,14545.51,9102.72,organic,2016,Nashville
13295,2016-10-30,1.68,6293.04,559.93,organic,2016,Nashville
13296,2016-10-23,0.82,13219.08,8958.08,organic,2016,Nashville
13297,2016-10-16,1.05,8007.21,4023.68,organic,2016,Nashville
13298,2016-10-09,0.68,16638.93,12352.64,organic,2016,Nashville
13299,2016-10-02,1.74,4636.33,263.03,organic,2016,Nashville
13300,2016-09-25,1.72,4411.99,378.2,organic,2016,Nashville
13301,2016-09-18,1.5,6309.42,2353.09,organic,2016,Nashville
13302,2016-09-11,0.93,14786.96,10954.63,organic,2016,Nashville
13303,2016-09-04,0.93,16110.05,11132.52,organic,2016,Nashville
13304,2016-08-28,1.3,9481.1,4867.09,organic,2016,Nashville
13305,2016-08-21,1.48,9322.85,4052.43,organic,2016,Nashville
13306,2016-08-14,1.48,9978.31,4556.18,organic,2016,Nashville
13307,2016-08-07,1.19,13685.61,7673.66,organic,2016,Nashville
13308,2016-07-31,1.11,12337.37,6823.32,organic,2016,Nashville
13309,2016-07-24,1.77,7162.2,1248.39,organic,2016,Nashville
13310,2016-07-17,1.2,11534.1,6018.42,organic,2016,Nashville
13311,2016-07-10,1.35,10013.26,3638.48,organic,2016,Nashville
13312,2016-07-03,0.89,15605.42,9750.46,organic,2016,Nashville
13313,2016-06-26,1.18,9785.03,4337.0,organic,2016,Nashville
13314,2016-06-19,0.86,14368.37,8774.94,organic,2016,Nashville
13315,2016-06-12,1.31,11428.18,4865.51,organic,2016,Nashville
13316,2016-06-05,1.08,13135.08,7756.36,organic,2016,Nashville
13317,2016-05-29,1.16,11609.26,5709.01,organic,2016,Nashville
13318,2016-05-22,1.16,11734.73,6206.51,organic,2016,Nashville
13319,2016-05-15,1.26,14199.98,8204.96,organic,2016,Nashville
13320,2016-05-08,0.94,16049.96,10322.8,organic,2016,Nashville
13321,2016-05-01,1.45,8547.72,3523.24,organic,2016,Nashville
13322,2016-04-24,1.18,11773.05,6102.27,organic,2016,Nashville
13323,2016-04-17,0.86,28242.04,12432.3,organic,2016,Nashville
13324,2016-04-10,0.85,30449.23,12661.65,organic,2016,Nashville
13325,2016-04-03,1.59,6681.85,1406.79,organic,2016,Nashville
13326,2016-03-27,1.46,7913.84,3035.12,organic,2016,Nashville
13327,2016-03-20,1.53,6926.91,2436.85,organic,2016,Nashville
13328,2016-03-13,1.32,12819.92,4683.72,organic,2016,Nashville
13329,2016-03-06,1.32,11949.2,3594.04,organic,2016,Nashville
13330,2016-02-28,1.53,5288.17,1543.4,organic,2016,Nashville
13331,2016-02-21,1.49,4856.96,1670.44,organic,2016,Nashville
13332,2016-02-14,1.42,5590.9,2205.9,organic,2016,Nashville
13333,2016-02-07,1.4,5805.78,2417.17,organic,2016,Nashville
13334,2016-01-31,1.39,5767.66,2137.75,organic,2016,Nashville
13335,2016-01-24,1.37,6554.54,2592.65,organic,2016,Nashville
13336,2016-01-17,1.51,5750.49,1717.03,organic,2016,Nashville
13337,2016-01-10,1.53,4746.74,1504.22,organic,2016,Nashville
13338,2016-01-03,1.42,5741.19,2322.76,organic,2016,Nashville
13339,2016-12-25,1.41,3918.94,3813.25,organic,2016,NewOrleansMobile
13340,2016-12-18,1.43,2560.46,2483.34,organic,2016,NewOrleansMobile
13341,2016-12-11,1.51,2516.58,2405.78,organic,2016,NewOrleansMobile
13342,2016-12-04,1.55,2945.91,2837.18,organic,2016,NewOrleansMobile
13343,2016-11-27,1.48,2425.61,2320.92,organic,2016,NewOrleansMobile
13344,2016-11-20,1.55,3713.49,3639.88,organic,2016,NewOrleansMobile
13345,2016-11-13,1.51,5038.15,4938.36,organic,2016,NewOrleansMobile
13346,2016-11-06,1.66,3968.96,3838.88,organic,2016,NewOrleansMobile
13347,2016-10-30,1.59,3649.01,3482.77,organic,2016,NewOrleansMobile
13348,2016-10-23,1.51,2300.83,2268.78,organic,2016,NewOrleansMobile
13349,2016-10-16,1.68,2886.0,2565.7,organic,2016,NewOrleansMobile
13350,2016-10-09,1.91,994.05,679.58,organic,2016,NewOrleansMobile
13351,2016-10-02,1.72,1263.25,1118.47,organic,2016,NewOrleansMobile
13352,2016-09-25,1.5,3382.35,3234.68,organic,2016,NewOrleansMobile
13353,2016-09-18,1.4,3088.88,2897.75,organic,2016,NewOrleansMobile
13354,2016-09-11,1.42,3703.61,3508.49,organic,2016,NewOrleansMobile
13355,2016-09-04,1.52,4206.78,3926.51,organic,2016,NewOrleansMobile
13356,2016-08-28,1.49,3743.27,3558.77,organic,2016,NewOrleansMobile
13357,2016-08-21,1.56,3603.85,3203.35,organic,2016,NewOrleansMobile
13358,2016-08-14,1.55,5197.45,4586.68,organic,2016,NewOrleansMobile
13359,2016-08-07,1.55,4968.45,4286.0,organic,2016,NewOrleansMobile
13360,2016-07-31,1.41,5187.23,4628.05,organic,2016,NewOrleansMobile
13361,2016-07-24,1.41,4106.49,3518.13,organic,2016,NewOrleansMobile
13362,2016-07-17,1.34,5190.83,4504.44,organic,2016,NewOrleansMobile
13363,2016-07-10,1.3,4258.8,3704.54,organic,2016,NewOrleansMobile
13364,2016-07-03,1.18,3290.05,2857.28,organic,2016,NewOrleansMobile
13365,2016-06-26,1.3,4842.27,4141.84,organic,2016,NewOrleansMobile
13366,2016-06-19,1.25,4623.06,4109.69,organic,2016,NewOrleansMobile
13367,2016-06-12,1.73,1325.91,443.06,organic,2016,NewOrleansMobile
13368,2016-06-05,1.68,1388.5,651.48,organic,2016,NewOrleansMobile
13369,2016-05-29,1.8,1035.0,342.0,organic,2016,NewOrleansMobile
13370,2016-05-22,1.58,1581.74,1010.99,organic,2016,NewOrleansMobile
13371,2016-05-15,1.44,3075.57,2633.56,organic,2016,NewOrleansMobile
13372,2016-05-08,1.47,4828.24,3863.25,organic,2016,NewOrleansMobile
13373,2016-05-01,1.44,5262.04,4408.24,organic,2016,NewOrleansMobile
13374,2016-04-24,1.44,4462.14,3779.19,organic,2016,NewOrleansMobile
13375,2016-04-17,1.45,3885.61,3221.23,organic,2016,NewOrleansMobile
13376,2016-04-10,1.27,4008.89,3365.56,organic,2016,NewOrleansMobile
13377,2016-04-03,1.31,3140.08,2500.5,organic,2016,NewOrleansMobile
13378,2016-03-27,1.26,3468.78,2943.35,organic,2016,NewOrleansMobile
13379,2016-03-20,1.26,3553.39,2901.79,organic,2016,NewOrleansMobile
13380,2016-03-13,1.27,4261.47,3619.97,organic,2016,NewOrleansMobile
13381,2016-03-06,1.37,2612.54,2112.8,organic,2016,NewOrleansMobile
13382,2016-02-28,1.44,2807.6,2224.55,organic,2016,NewOrleansMobile
13383,2016-02-21,1.54,2500.35,1864.27,organic,2016,NewOrleansMobile
13384,2016-02-14,1.46,3416.04,2866.71,organic,2016,NewOrleansMobile
13385,2016-02-07,1.41,2672.99,2367.0,organic,2016,NewOrleansMobile
13386,2016-01-31,1.43,3211.24,2569.59,organic,2016,NewOrleansMobile
13387,2016-01-24,1.34,3903.11,3400.27,organic,2016,NewOrleansMobile
13388,2016-01-17,1.48,3180.64,2491.74,organic,2016,NewOrleansMobile
13389,2016-01-10,1.52,2774.1,2360.76,organic,2016,NewOrleansMobile
13390,2016-01-03,1.52,2906.1,2147.91,organic,2016,NewOrleansMobile
13391,2016-12-25,2.17,37438.54,15172.16,organic,2016,NewYork
13392,2016-12-18,1.99,51329.63,16641.09,organic,2016,NewYork
13393,2016-12-11,2.22,32658.97,13526.34,organic,2016,NewYork
13394,2016-12-04,2.04,45383.62,11828.09,organic,2016,NewYork
13395,2016-11-27,2.38,29117.76,10456.22,organic,2016,NewYork
13396,2016-11-20,2.04,48364.4,10557.94,organic,2016,NewYork
13397,2016-11-13,2.65,28406.0,5003.42,organic,2016,NewYork
13398,2016-11-06,2.46,25247.34,2266.42,organic,2016,NewYork
13399,2016-10-30,2.25,25450.53,1303.03,organic,2016,NewYork
13400,2016-10-23,2.1,8442.79,1661.71,organic,2016,NewYork
13401,2016-10-16,2.33,17837.78,2404.17,organic,2016,NewYork
13402,2016-10-09,2.3,26463.29,9592.26,organic,2016,NewYork
13403,2016-10-02,2.41,35543.08,18989.73,organic,2016,NewYork
13404,2016-09-25,2.34,31716.46,17032.87,organic,2016,NewYork
13405,2016-09-18,2.36,45701.82,26668.88,organic,2016,NewYork
13406,2016-09-11,2.06,70119.57,29073.83,organic,2016,NewYork
13407,2016-09-04,2.15,45204.38,20924.19,organic,2016,NewYork
13408,2016-08-28,2.32,19375.8,2241.75,organic,2016,NewYork
13409,2016-08-21,2.16,30583.43,7304.0,organic,2016,NewYork
13410,2016-08-14,2.27,25308.77,3414.86,organic,2016,NewYork
13411,2016-08-07,2.37,27155.2,4323.29,organic,2016,NewYork
13412,2016-07-31,2.41,24047.65,4342.35,organic,2016,NewYork
13413,2016-07-24,2.32,29300.63,8124.54,organic,2016,NewYork
13414,2016-07-17,2.4,55607.08,32154.27,organic,2016,NewYork
13415,2016-07-10,2.33,50300.29,23689.01,organic,2016,NewYork
13416,2016-07-03,2.28,46314.26,19872.47,organic,2016,NewYork
13417,2016-06-26,2.23,38645.77,20113.2,organic,2016,NewYork
13418,2016-06-19,2.26,37403.19,19348.27,organic,2016,NewYork
13419,2016-06-12,1.94,28758.83,10313.39,organic,2016,NewYork
13420,2016-06-05,2.15,31807.14,17947.14,organic,2016,NewYork
13421,2016-05-29,2.15,34505.47,13702.42,organic,2016,NewYork
13422,2016-05-22,2.01,44794.06,15598.19,organic,2016,NewYork
13423,2016-05-15,2.02,34788.28,11867.65,organic,2016,NewYork
13424,2016-05-08,2.0,39638.67,21431.93,organic,2016,NewYork
13425,2016-05-01,2.16,54477.59,29063.38,organic,2016,NewYork
13426,2016-04-24,2.11,50334.94,27549.57,organic,2016,NewYork
13427,2016-04-17,1.98,40280.96,15027.98,organic,2016,NewYork
13428,2016-04-10,2.2,30461.39,13796.18,organic,2016,NewYork
13429,2016-04-03,2.08,47308.85,23112.49,organic,2016,NewYork
13430,2016-03-27,2.12,35908.78,18132.85,organic,2016,NewYork
13431,2016-03-20,1.92,31916.68,10035.93,organic,2016,NewYork
13432,2016-03-13,1.96,33409.96,12018.89,organic,2016,NewYork
13433,2016-03-06,1.86,41547.14,14378.09,organic,2016,NewYork
13434,2016-02-28,1.96,32608.62,12973.12,organic,2016,NewYork
13435,2016-02-21,1.9,26230.35,9596.54,organic,2016,NewYork
13436,2016-02-14,2.11,28290.46,12927.6,organic,2016,NewYork
13437,2016-02-07,1.95,30482.41,14192.13,organic,2016,NewYork
13438,2016-01-31,1.83,24749.38,13894.09,organic,2016,NewYork
13439,2016-01-24,2.09,28121.46,14126.13,organic,2016,NewYork
13440,2016-01-17,1.93,20475.96,5380.7,organic,2016,NewYork
13441,2016-01-10,1.54,34629.36,17272.13,organic,2016,NewYork
13442,2016-01-03,1.61,21072.22,13885.59,organic,2016,NewYork
13443,2016-12-25,2.0,109788.24,74342.77,organic,2016,Northeast
13444,2016-12-18,1.94,113583.14,65199.89,organic,2016,Northeast
13445,2016-12-11,2.01,106002.64,75681.59,organic,2016,Northeast
13446,2016-12-04,2.0,117562.6,68932.71,organic,2016,Northeast
13447,2016-11-27,2.13,85024.33,55744.33,organic,2016,Northeast
13448,2016-11-20,1.93,119375.15,65673.2,organic,2016,Northeast
13449,2016-11-13,2.13,82987.85,48907.85,organic,2016,Northeast
13450,2016-11-06,2.07,89099.08,56488.43,organic,2016,Northeast
13451,2016-10-30,1.96,72130.37,37533.49,organic,2016,Northeast
13452,2016-10-23,1.7,57081.84,44064.58,organic,2016,Northeast
13453,2016-10-16,1.86,73430.26,46301.58,organic,2016,Northeast
13454,2016-10-09,1.91,87711.53,58705.77,organic,2016,Northeast
13455,2016-10-02,1.99,100529.39,73153.03,organic,2016,Northeast
13456,2016-09-25,1.96,111261.71,84773.94,organic,2016,Northeast
13457,2016-09-18,2.04,137076.38,106893.23,organic,2016,Northeast
13458,2016-09-11,1.95,165386.89,109882.62,organic,2016,Northeast
13459,2016-09-04,1.92,128284.46,88452.79,organic,2016,Northeast
13460,2016-08-28,1.84,71636.65,41460.31,organic,2016,Northeast
13461,2016-08-21,1.75,106119.98,67617.47,organic,2016,Northeast
13462,2016-08-14,1.85,76276.8,39312.24,organic,2016,Northeast
13463,2016-08-07,1.88,87942.88,50804.66,organic,2016,Northeast
13464,2016-07-31,1.87,73835.93,40736.69,organic,2016,Northeast
13465,2016-07-24,1.89,88923.85,54775.72,organic,2016,Northeast
13466,2016-07-17,2.07,149636.3,111653.72,organic,2016,Northeast
13467,2016-07-10,1.99,131639.67,90393.06,organic,2016,Northeast
13468,2016-07-03,1.86,152428.4,110311.19,organic,2016,Northeast
13469,2016-06-26,1.91,115923.75,84574.83,organic,2016,Northeast
13470,2016-06-19,1.9,116678.91,86215.62,organic,2016,Northeast
